"","X1_mean","X2_mean","M","D","prob","ranking"
"g2181",11311.9850585416,34420.9909150087,-1.60543651075387,23109.0058564671,0.814907692307692,-23109.0059122338
"g12927",800.904942928562,5301.74071319854,-2.72676318688099,4500.83577026998,0.814542307692308,-4500.83659625399
"g191",6431.84071914985,20825.8208344459,-1.69506977492202,14393.980115296,0.814173076923077,-14393.9802151038
"g182",2609.54693577634,10350.4915069717,-1.98782802178567,7740.94457119534,0.813703846153846,-7740.94482642648
"g414",15226.3054622061,45087.4436313938,-1.56615978814628,29861.1381691876,0.813015384615385,-29861.1382102587
"g296",1980.85022289726,8595.02870362255,-2.11738265915445,6614.17848072529,0.812957692307692,-6614.17881964185
"g2528",7700.16800078416,1670.39632389168,2.20469948056681,6029.77167689248,0.811807692307692,6029.77207995083
"g1261",295241.443295952,103321.52499712,1.51475440545452,191919.918298832,0.811707692307692,191919.91830481
"g3",8558.47568706255,26449.0465544251,-1.6277899439714,17890.5708673626,0.811646153846154,-17890.5709414156
"g146",6730.6994464315,21436.7528232766,-1.6712580461897,14706.0533768451,0.811042307692308,-14706.0534718095
"g1136",62506.1205800254,21634.5047690283,1.53066336824041,40871.615810997,0.810403846153846,40871.6158396591
"g193",12322.4555724299,36601.7861156451,-1.57062427221079,24279.3305432152,0.809611538461538,-24279.3305940169
"g1123",27987.0264243387,9233.57967929014,1.59979624483019,18753.4467450486,0.808338461538462,18753.4468132853
"g5397",117916.168696424,330166.206723294,-1.48543091001584,212250.03802687,0.808330769230769,-212250.038032068
"g82",3434.14189976991,12321.3824076481,-1.84314257119748,8887.2405078782,0.807626923076923,-8887.24069900471
"g324",56589.9933963676,159153.859267516,-1.49180326663523,102563.865871148,0.807619230769231,-102563.865881997
"g348",16442.6969284287,47391.9718930592,-1.52719574108531,30949.2749646305,0.807323076923077,-30949.2750023103
"g847",4925.70207220911,741.293606700608,2.73221239602631,4184.4084655085,0.80715,4184.40935750839
"g5937",2528.4541713615,18.7809110490467,7.07284477056629,2509.67326031245,0.806730769230769,2509.68322675602
"g14",456.48848282959,4074.35293816966,-3.15792059154233,3617.86445534007,0.806173076923077,-3617.86583356481
"g10822",41401.0452750717,14347.5112819982,1.52886668385142,27053.5339930735,0.805388461538462,27053.5340362736
"g6077",46152.7168079186,16139.431147972,1.51582584536121,30013.2856599466,0.805038461538462,30013.2856982252
"g7562",61837.333062267,21857.6661826699,1.50033873187209,39979.6668795971,0.805007692307692,39979.6669077491
"g1294",313169.322314226,113159.4081084,1.46858635919379,200009.914205825,0.804930769230769,200009.914211217
"g436",21335.5974330093,60314.3434542768,-1.49923862361396,38978.7460212674,0.804834615384615,-38978.7460501
"g9428",20001.6670161181,56507.3423086877,-1.49831809219809,36505.6752925696,0.804130769230769,-36505.6753233176
"g78",855.574222309351,5148.17914638574,-2.58909733619607,4292.60492407639,0.803657692307692,-4292.60570488717
"g6665",10513.8135795821,30878.0272835797,-1.55429452571155,20364.2137039976,0.802811538461538,-20364.2137633132
"g1390",14460.9355508751,4353.85708495842,1.73179493347243,10107.0784659167,0.802396153846154,10107.0786142837
"g5038",23389.3400284143,7769.77337693797,1.58990672918667,15619.5666514764,0.801711538461538,15619.5667323942
"g1350",1822174.46180383,667386.302684716,1.44906711245079,1154788.15911912,0.801626923076923,1154788.15912003
"g11048",422781.227472708,154324.955608964,1.45393994255658,268456.271863744,0.801361538461538,268456.271867681
"g433",15463.2056728562,43620.3230506212,-1.49616101959311,28157.117377765,0.800938461538461,-28157.1174175151
"g5569",16532.901239407,5202.31236058594,1.66811498475897,11330.5888788211,0.800769230769231,11330.5890016129
"g1323",4112.0409640917,512.608395691628,3.00392562377671,3599.43256840007,0.800696153846154,3599.43382187092
"g987",131112.42158429,47875.8565424405,1.45343416938873,83236.56504185,0.800107692307692,83236.5650545395
