"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"g776",4933.81314722448,-0.919182485942085,0.271227445825367,-3.38897298223245,0.000701549225084714,0.0147359614917224
"g778",2738.28879266494,-1.71874586406615,0.214869306528736,-7.9990292323873,1.25403946404479e-15,2.83742929259397e-13
"g780",4231.24918093523,-1.3557008957789,0.205322311074323,-6.60279386436559,4.0348040135131e-11,4.30056755060152e-09
"g786",209.913021579886,-3.78637451268892,0.654041009613612,-5.78920045843272,7.07222553782874e-09,4.82595199795647e-07
"g788",888.769485531955,-1.31466176520369,0.282321143750877,-4.65661816092585,3.21445823899388e-06,0.000131609104470806
"g789",14.0774353514416,-2.66363497727068,0.639253102805925,-4.16679241067266,3.0891556643541e-05,0.00097172781958963
"g790",39.0088363829777,-2.64811948189185,0.883930098951136,-2.99584716600791,0.00273683566850293,0.0473149726765179
"g791",111.449998143866,-1.19143503727648,0.398709653585704,-2.98822721386749,0.00280600862479662,0.0481878738135846
"g794",1203.52609279674,-1.64274377961866,0.24745021639802,-6.6386839483556,3.1649619840289e-11,3.40154289233506e-09
"g800",4187.64765749033,-1.13354838172316,0.285342673734706,-3.97258624827027,7.10964808247692e-05,0.00204216328106247
"g802",61380.9939281678,-0.843205777565965,0.16880752179609,-4.99507230835666,5.88137269326051e-07,2.83030088152913e-05
"g805",499.914525800205,-2.60126643056849,0.283878359572575,-9.16331359137457,5.03276978308512e-20,1.80298977479024e-17
"g808",1727.76642132248,-2.62160413536214,0.25496584268757,-10.2821778310697,8.47896698250179e-25,5.50361676033893e-22
"g810",474.710893961353,-1.00100221970197,0.305961768028309,-3.27165784847129,0.00106918884470998,0.0211168890202522
"g811",8530.42486372545,-1.20983842897562,0.207400780904066,-5.83333593876502,5.43300259944883e-09,3.82893084836566e-07
"g813",5283.58941877907,-1.17705598995681,0.22666825857203,-5.19285760331884,2.07090577901233e-07,1.09460950130828e-05
"g814",17870.0231671688,-1.23543773446498,0.255496424251924,-4.83544041010458,1.32851169241491e-06,6.01186501651756e-05
"g815",880.963518284866,-1.58157075241563,0.230657821310518,-6.85678353948584,7.04282206247323e-12,8.81857049900167e-10
"g816",8751.78296545887,-0.828655924572946,0.259994942153926,-3.18720017284933,0.0014365731476221,0.0271266235503399
"g817",42.2864987258276,-4.42231250477752,1.12739647952752,-3.92258853480797,8.76026864009744e-05,0.00247134339362317
"g818",10618.9364880204,-1.10552422019816,0.251365458686714,-4.39807532018956,1.09215079931187e-05,0.000389258681046936
"g819",7022.46360738142,-0.989920127079681,0.231666707179568,-4.27303577251772,1.92829506457353e-05,0.000649326930752083
"g823",1552.42362869709,-1.56947668541275,0.263526153553231,-5.95567712825029,2.58997210956208e-09,2.00017187407318e-07
"g824",10504.9641610954,-1.28161752646074,0.356887198805544,-3.59109973893753,0.000329285583317148,0.00783541728420897
"g826",815.778276016443,-1.41901305087538,0.413654512628645,-3.43043048619969,0.000602624356799168,0.0129967329927071
"g827",1562.04467487206,-1.31102844031869,0.419989578863035,-3.12157373968138,0.00179887191179412,0.0330014950873524
"g828",14957.0977765555,-1.05048104508032,0.186185916887306,-5.64210796736118,1.67980701360564e-08,1.08866688715939e-06
"g829",130.352515843101,-2.52477580188341,0.574075248799809,-4.39798755853321,1.09259240551284e-05,0.000389258681046936
"g832",1703.00277722534,-1.57902706340833,0.525399536200275,-3.00538343605699,0.00265246240317441,0.046041463813917
"g833",114.192557840167,-1.36290991769429,0.350683244305328,-3.88644151046936,0.00010172442200209,0.00280329032171143
"g834",237.088826054586,-0.777278577133997,0.24182605424509,-3.2142052665104,0.00130806126654733,0.0252545900518877
"g835",18702.7188799434,-1.33892984612315,0.214114481719757,-6.25333623101499,4.01775850623348e-10,3.54911174348583e-08
"g837",2659.01886316913,-1.27605140284483,0.283145276250526,-4.50670207090364,6.58429804095522e-06,0.000247510490896304
"g838",3424.56464305763,-1.1219138427379,0.199309765758885,-5.62899584205589,1.81261767195367e-08,1.1675247815219e-06
"g839",295.902873596333,-1.50246944994275,0.363663502062269,-4.13148265201902,3.60430896991353e-05,0.00110678030440416
"g840",26828.4685069615,-0.663448891260962,0.207426069190784,-3.19848365178604,0.00138152365886987,0.0264257413998145
"g841",110.754356833985,-1.9773295611073,0.475964491155978,-4.15436360873255,3.26194116068174e-05,0.00102109842595418
"g843",3087.40595466942,-1.02575481494833,0.172117228668785,-5.95962892780619,2.52811338265455e-09,1.97606535127853e-07
"g844",3698.59089484963,-1.3691096493815,0.296771476089414,-4.61334649617405,3.96236926937751e-06,0.000158212620641368
"g849",3712.57466867159,-2.24682989401568,0.334343561980405,-6.7201230994463,1.81571101829588e-11,2.05414254411947e-09
"g851",2116.57669075044,-1.38525133643026,0.366632843746199,-3.77830671763058,0.000157898332751048,0.00419015390430097
"g852",2787.69892826126,-1.75977074225313,0.558890064583761,-3.14868854139272,0.00164004889153621,0.0303467870217252
"g853",6204.44365123895,-0.741251686840744,0.16486468525373,-4.49612168730947,6.92041402161215e-06,0.000257955432476104
"g858",23892.6342474938,-1.00560217089314,0.170808180191183,-5.88731856851106,3.92511682568452e-09,2.90932366096858e-07
"g862",74.7805479496687,-1.87779927657987,0.509720775123545,-3.6839763419977,0.000229623562713271,0.00581818288470149
"g863",572.743125416853,-1.21925214143518,0.20974152774919,-5.81311748092715,6.13199945349992e-09,4.25184929848325e-07
"g864",120.340888837779,-2.78434259272534,0.678334751519863,-4.1046733732671,4.04886529253219e-05,0.00123156169051386
"g865",1697.86509342045,-1.71786504516211,0.345196674449604,-4.97648202405526,6.47502864247797e-07,3.09290534822364e-05
"g867",2114.87477167879,-1.96092351129729,0.208592199081446,-9.40075189739784,5.41745325012997e-21,2.25383530861052e-18
"g868",999.181490778109,-1.7672198607588,0.335935156925848,-5.26059813724374,1.43587542749871e-07,7.81370691495814e-06
"g870",20735.246000289,-2.39147490440843,0.239033019655567,-10.0047889109815,1.4520101994205e-23,8.51207979178463e-21
"g872",3014.60546350636,-1.25361995683651,0.323529335936352,-3.87482622930718,0.000106700812929607,0.00291550928888377
"g876",7661.65217050859,-1.71635157907854,0.291922643940936,-5.87947394524766,4.11572374197407e-09,2.99889768927907e-07
"g878",3083.34426192014,-1.97172204100438,0.643362795075807,-3.06471256357317,0.00217879284557994,0.0389195170767929
"g879",3857.28832045858,-1.61703142217663,0.242236283226416,-6.67543028913305,2.46507819604366e-11,2.6716061759979e-09
"g882",4016.33222178742,-1.30491114309567,0.294752300098486,-4.42714490322776,9.5488588489025e-06,0.000345931552174987
"g884",308.720096116807,-1.21028196001782,0.230439398718782,-5.2520617860785,1.50405987305269e-07,8.15036142132794e-06
"g887",1581.6508850113,-1.95571940257373,0.291462301898383,-6.71002524112221,1.94590751093803e-11,2.18229297117981e-09
"g891",1096.32758724539,-2.03168303843621,0.310514155834654,-6.54296430697369,6.03112288203045e-11,6.22267134476374e-09
"g892",5608.49505628993,-2.61311907378312,0.286740690998267,-9.11317840759097,8.00030996365650e-20,2.71526309477047e-17
"g896",7515.07964573877,-0.794861643330756,0.251506272755309,-3.16040484645915,0.00157550056653869,0.0293062196874963
"g900",404.076682218761,-2.03365944224699,0.280514356804477,-7.2497517254152,4.1753627944125e-13,6.48791011560698e-11
"g901",17321.4047518509,-1.76774095501141,0.311914901267452,-5.66738218606511,1.44995685697238e-08,9.49243329155977e-07
"g902",240.755357733775,-1.77902589907627,0.441670929825611,-4.02794428824803,5.62666717942483e-05,0.00164925287756914
"g903",1296.82390867425,-2.51716718753317,0.447465217340227,-5.62539185167381,1.85087336408937e-08,1.18171850379508e-06
"g907",1016.0117635444,-0.863824025148409,0.238711953487463,-3.61868776376034,0.000296100628746938,0.00713796225971823
"g908",4996.76354146216,-0.798132601416434,0.207008827758822,-3.8555486259084,0.000115470374487402,0.0031418173412743
"g910",51765.8569020201,-0.996178921750241,0.241058893408278,-4.13251263069156,3.58819042181837e-05,0.00110446042649622
"g911",13891.9888218205,-1.33248512088084,0.177208839435773,-7.51929263305054,5.50733931092772e-14,9.50542401982188e-12
"g914",3196.58177730399,-0.798498176390326,0.228788698666801,-3.49011197250275,0.000482818202599603,0.0107731943926074
"g916",94.9120277430957,-2.68359442210945,0.643033372339633,-4.17333615570429,3.00171548216954e-05,0.000951182421954314
"g917",183.826635491796,-2.5562136162302,0.245577074666311,-10.4090075171046,2.25560894063849e-25,1.71121108867144e-22
"g919",3682.88426079136,-2.05682447835059,0.529905865930034,-3.88149029967931,0.000103818293802529,0.00285489239908575
"g920",216.159722715247,-1.37599538550033,0.459792566882671,-2.99264382377773,0.0027657231692624,0.047622872782346
"g923",2565.12169509704,-1.56110986860488,0.457560048113552,-3.41181419802951,0.000645320831372007,0.0137390751513538
"g926",2006.25467363145,-1.36328663455223,0.24485096929631,-5.56782208569666,2.57942991900084e-08,1.59171807011262e-06
"g927",3561.00307886996,-1.24833629792517,0.209576452232813,-5.95647213523026,2.57741033424152e-09,2.00017187407318e-07
"g928",24210.2033389762,-1.19976594955172,0.254120051862761,-4.72125651146829,2.34392109977516e-06,9.87893804699355e-05
"g929",3196.76472564911,-2.08511438650503,0.35493526356917,-5.87463292753013,4.23781315361543e-09,3.07050990124597e-07
"g930",26115.4460433264,-1.75785986526109,0.170972325230049,-10.2815462262435,8.53472398284706e-25,5.50361676033893e-22
"g931",992.321802403128,-1.24108455354649,0.316472122372633,-3.92162363067532,8.79543008198059e-05,0.00247134339362317
"g932",2467.05405491185,-1.40223329347655,0.329156366931172,-4.26008254541759,2.04351419593145e-05,0.000679257798580617
"g934",714.426496662123,-1.94790212731334,0.440368406403065,-4.42334667744182,9.71836077367152e-06,0.000351085991311041
"g937",317.528715282482,-1.55514353919269,0.437468922839168,-3.55486631850288,0.000378171311096116,0.00874063691614087
"g939",3300.6185147164,-1.56514970577459,0.279112023412349,-5.60760402450417,2.05146714223436e-08,1.28917690312261e-06
"g940",132.028367627709,-1.09719484305882,0.293775145491378,-3.73481167449894,0.000187855710750639,0.00488462722086895
"g942",62.9922720476154,-4.57714152486476,1.40211593040278,-3.26445297825688,0.00109675666021226,0.0215623028151791
