"GeneNames"	"value1"	"value2"	"log2(Fold_change)"	"log2(Fold_change) normalized"	"p-value"	"q-value(Benjamini et al. 1995)"	"q-value(Storey et al. 2003)"	"Signature(q-value(Benjamini et al. 1995) < 0.005)"
g2004	479	521	-0.121257716542328	-0.121257716542328	0.184061855320919	0.244766760933917	0.0807175542984021	FALSE
g1886	47	35	0.425305834732671	0.425305834732671	0.184322961901746	0.24508856346616	0.0808236761969416	FALSE
g11214	205	179	0.19566432224119	0.19566432224119	0.184404614667627	0.245171709795553	0.080851095640382	FALSE
g7551	29	40	-0.463947099759791	-0.463947099759791	0.184483912200662	0.24525170785245	0.0808774768674601	FALSE
g670	65	81	-0.31748218985617	-0.31748218985617	0.185005234642866	0.245919253430524	0.0810976156078642	FALSE
g4499	1283	1351	-0.0745065042360036	-0.0745065042360036	0.185161766030232	0.24610181030783	0.0811578180005432	FALSE
g10071	63	49	0.362570079384708	0.362570079384708	0.185301243500982	0.24626166502587	0.081210533826148	FALSE
g1238	55	42	0.389042290745899	0.389042290745899	0.186188616649427	0.247402501961651	0.0815825241494698	FALSE
g8654	55	42	0.389042290745899	0.389042290745899	0.186188616649427	0.247402501961651	0.0815825241494698	FALSE
g11607	802	750	0.0967116410716766	0.0967116410716766	0.186810464345663	0.248190215919604	0.0818465185116838	FALSE
g8748	228	257	-0.172734535029138	-0.172734535029138	0.187766565184413	0.249434614462758	0.0822568879858423	FALSE
g3004	28	19	0.559427408614019	0.559427408614019	0.187888875074815	0.249519539742028	0.0822678525771934	FALSE
g4347	19	28	-0.559427408614019	-0.559427408614019	0.187888875074815	0.249519539742028	0.0822678525771934	FALSE
g5311	19	28	-0.559427408614019	-0.559427408614019	0.187888875074815	0.249519539742028	0.0822678525771934	FALSE
g7014	28	19	0.559427408614019	0.559427408614019	0.187888875074815	0.249519539742028	0.0822678525771934	FALSE
g8296	19	28	-0.559427408614019	-0.559427408614019	0.187888875074815	0.249519539742028	0.0822678525771934	FALSE
g991	24	34	-0.502500340529183	-0.502500340529183	0.188055840486545	0.249612006906676	0.0822983482905255	FALSE
g1396	24	34	-0.502500340529183	-0.502500340529183	0.188055840486545	0.249612006906676	0.0822983482905255	FALSE
g7913	24	34	-0.502500340529183	-0.502500340529183	0.188055840486545	0.249612006906676	0.0822983482905255	FALSE
g8221	34	24	0.502500340529183	0.502500340529183	0.188055840486545	0.249612006906676	0.0822983482905255	FALSE
g10089	24	34	-0.502500340529183	-0.502500340529183	0.188055840486545	0.249612006906676	0.0822983482905255	FALSE
g610	95	114	-0.263034405833793	-0.263034405833793	0.18845435123929	0.250050363904401	0.0824556793943777	FALSE
g10311	114	95	0.263034405833793	0.263034405833793	0.18845435123929	0.250050363904401	0.0824556793943777	FALSE
g8130	213	241	-0.178179716004124	-0.178179716004124	0.18867052625351	0.250298343261512	0.0825417227238046	FALSE
g9135	58	73	-0.331843563752446	-0.331843563752446	0.189521901445032	0.251401802227209	0.0829056140816012	FALSE
g4451	760	812	-0.0954803088542278	-0.0954803088542278	0.189639555454557	0.251531848560911	0.0829454606998453	FALSE
g3020	48	36	0.415037499278844	0.415037499278844	0.189671840124081	0.251535639868746	0.0829454606998453	FALSE
g9086	36	48	-0.415037499278844	-0.415037499278844	0.189671840124081	0.251535639868746	0.0829454606998453	FALSE
g11549	560	517	0.115262546630033	0.115262546630033	0.190045822388562	0.251992506170231	0.0831004124987281	FALSE
g5631	93	76	0.291231297664446	0.291231297664446	0.190602444122076	0.252704429586729	0.0833351858674983	FALSE
g1661	1680	1605	0.0658879356564572	0.0658879356564572	0.190664235223121	0.252760217538343	0.0833535832470952	FALSE
g2780	30	41	-0.450661409009565	-0.450661409009565	0.190841485812535	0.252969040741065	0.0834224475738535	FALSE
g5580	83	67	0.308950240889152	0.308950240889152	0.19099603175891	0.253147727849157	0.0834813738197817	FALSE
g975	11	18	-0.710493382805015	-0.710493382805015	0.191445622105692	0.253651848787309	0.0836260162619815	FALSE
g2111	18	11	0.710493382805015	0.710493382805015	0.191445622105692	0.253651848787309	0.0836260162619815	FALSE
g3161	11	18	-0.710493382805015	-0.710493382805015	0.191445622105692	0.253651848787309	0.0836260162619815	FALSE
g5646	18	11	0.710493382805015	0.710493382805015	0.191445622105692	0.253651848787309	0.0836260162619815	FALSE
g9172	11	18	-0.710493382805015	-0.710493382805015	0.191445622105692	0.253651848787309	0.0836260162619815	FALSE
g9241	18	11	0.710493382805015	0.710493382805015	0.191445622105692	0.253651848787309	0.0836260162619815	FALSE
g642	10	5	1	1	0.192420067904713	0.254706045596886	0.0839562624169701	FALSE
g1318	5	10	-1	-1	0.192420067904713	0.254706045596886	0.0839562624169701	FALSE
g3813	5	10	-1	-1	0.192420067904713	0.254706045596886	0.0839562624169701	FALSE
g4814	10	5	1	1	0.192420067904713	0.254706045596886	0.0839562624169701	FALSE
g4931	10	5	1	1	0.192420067904713	0.254706045596886	0.0839562624169701	FALSE
g5201	10	5	1	1	0.192420067904713	0.254706045596886	0.0839562624169701	FALSE
g6902	10	5	1	1	0.192420067904713	0.254706045596886	0.0839562624169701	FALSE
g7875	5	10	-1	-1	0.192420067904713	0.254706045596886	0.0839562624169701	FALSE
g8958	5	10	-1	-1	0.192420067904713	0.254706045596886	0.0839562624169701	FALSE
g11072	5	10	-1	-1	0.192420067904713	0.254706045596886	0.0839562624169701	FALSE
g12227	212	186	0.188761643455168	0.188761643455168	0.192326874933509	0.254727320565794	0.0839562624169701	FALSE
g4732	23	15	0.616671360448494	0.616671360448494	0.192696832358684	0.254901349891988	0.0840596716324463	FALSE
g12786	128	108	0.245112497836532	0.245112497836532	0.192687350569145	0.254915106169787	0.0840596716324463	FALSE
g2618	318	286	0.153011618505966	0.153011618505966	0.192791161796085	0.25499982221471	0.0840921451800222	FALSE
g9265	168	145	0.212408332763826	0.212408332763826	0.193387537508811	0.255762249194221	0.084343573277867	FALSE
g225	325	359	-0.143544125907235	-0.143544125907235	0.19350145405758	0.255886514431342	0.084384552641186	FALSE
g9239	1095	1035	0.0813001021018476	0.0813001021018476	0.193552935549316	0.255928198372005	0.0843982988938674	FALSE
g3306	68	84	-0.304854581528422	-0.304854581528422	0.193952692247781	0.256430338214173	0.084563891230919	FALSE
g4701	3404	3512	-0.045061807849395	-0.045061807849395	0.19405075518498	0.256533537785526	0.0845979236991039	FALSE
g11840	448	410	0.127874822552158	0.127874822552158	0.194455486257992	0.257042087092781	0.0847656297069181	FALSE
g5982	155	133	0.220841969773048	0.220841969773048	0.194633203485244	0.257250482948953	0.0848343531061736	FALSE
