V1 V2 V3 V4 V5 V6 V7 V8 V9
GeneNames value1 value2 log2(Fold_change) "log2(Fold_change) normalized" p-value "q-value(Benjamini et al. 1995)" "q-value(Storey et al. 2003)" "Signature(q-value(Benjamini et al. 1995) < 0.005)"
g2784 127 127 0 0 1 1 1 FALSE
g2785 289 289 0 0 1 1 1 FALSE
g2786 36 36 0 0 1 1 1 FALSE
g2787 26 26 0 0 1 1 1 FALSE
g2788 520 520 0 0 1 1 1 FALSE
g2789 7 7 0 0 1 1 1 FALSE
g2790 63 63 0 0 1 1 1 FALSE
g2791 803 803 0 0 1 1 1 FALSE
g2792 26 26 0 0 1 1 1 FALSE
g2793 12 12 0 0 1 1 1 FALSE
g2794 211 211 0 0 1 1 1 FALSE
g2795 12 12 0 0 1 1 1 FALSE
g2796 272 272 0 0 1 1 1 FALSE
g2797 121 121 0 0 1 1 1 FALSE
g2798 30 30 0 0 1 1 1 FALSE
g2799 2 2 0 0 1 1 1 FALSE
g2800 454 454 0 0 1 1 1 FALSE
g2801 5 5 0 0 1 1 1 FALSE
g2802 1412 1412 0 0 1 1 1 FALSE
g2803 133 133 0 0 1 1 1 FALSE
g2804 7 7 0 0 1 1 1 FALSE
g2805 1 1 0 0 1 1 1 FALSE
g2806 8 8 0 0 1 1 1 FALSE
g2807 138 138 0 0 1 1 1 FALSE
g2808 1 1 0 0 1 1 1 FALSE
g2809 15 15 0 0 1 1 1 FALSE
g2810 302 302 0 0 1 1 1 FALSE
g2811 848 848 0 0 1 1 1 FALSE
g2812 65 65 0 0 1 1 1 FALSE
g2813 2471 2471 0 0 1 1 1 FALSE
g2814 528 528 0 0 1 1 1 FALSE
g2815 2119 2119 0 0 1 1 1 FALSE
g2816 41 41 0 0 1 1 1 FALSE
g2817 241 241 0 0 1 1 1 FALSE
g2818 2065 2065 0 0 1 1 1 FALSE
g2819 226 226 0 0 1 1 1 FALSE
g2820 92 92 0 0 1 1 1 FALSE
g2821 89 89 0 0 1 1 1 FALSE
g2822 1602 1602 0 0 1 1 1 FALSE
g2823 1862 1862 0 0 1 1 1 FALSE
g2824 1 1 0 0 1 1 1 FALSE
g2825 188 188 0 0 1 1 1 FALSE
g2826 506 506 0 0 1 1 1 FALSE
g2827 3637 3637 0 0 1 1 1 FALSE
g2828 1269 1269 0 0 1 1 1 FALSE
g2829 240 240 0 0 1 1 1 FALSE
g2830 34 34 0 0 1 1 1 FALSE
g2831 432 432 0 0 1 1 1 FALSE
g2832 19 19 0 0 1 1 1 FALSE
g2833 3 3 0 0 1 1 1 FALSE
g2834 3922 3922 0 0 1 1 1 FALSE
g2835 1 1 0 0 1 1 1 FALSE
g2836 1203 1203 0 0 1 1 1 FALSE
g2837 1 1 0 0 1 1 1 FALSE
g2838 146 146 0 0 1 1 1 FALSE
g2839 3 3 0 0 1 1 1 FALSE
g2840 1 1 0 0 1 1 1 FALSE
g2841 355 355 0 0 1 1 1 FALSE
g2842 14 14 0 0 1 1 1 FALSE
g2843 156 156 0 0 1 1 1 FALSE
g2844 174 174 0 0 1 1 1 FALSE
g2845 754 754 0 0 1 1 1 FALSE
g2846 41 41 0 0 1 1 1 FALSE
g2847 79 79 0 0 1 1 1 FALSE
g2848 423 423 0 0 1 1 1 FALSE
g2849 241 241 0 0 1 1 1 FALSE
g2850 10 10 0 0 1 1 1 FALSE
g2851 1449 1449 0 0 1 1 1 FALSE
g2852 9781 9781 0 0 1 1 1 FALSE
g2853 2618 2618 0 0 1 1 1 FALSE
g2854 18 18 0 0 1 1 1 FALSE
g2855 1322 1322 0 0 1 1 1 FALSE
g2856 9 9 0 0 1 1 1 FALSE
g2857 14 14 0 0 1 1 1 FALSE
g2858 1809 1809 0 0 1 1 1 FALSE
g2859 61 61 0 0 1 1 1 FALSE
g2860 1685 1685 0 0 1 1 1 FALSE
g2861 1916 1916 0 0 1 1 1 FALSE
g2862 33 33 0 0 1 1 1 FALSE
g2863 2 2 0 0 1 1 1 FALSE
g2864 24 24 0 0 1 1 1 FALSE
g2865 2287 2287 0 0 1 1 1 FALSE
g2866 92 92 0 0 1 1 1 FALSE
g2867 54 54 0 0 1 1 1 FALSE
g2868 382 382 0 0 1 1 1 FALSE
g2869 7 7 0 0 1 1 1 FALSE
g2870 114 114 0 0 1 1 1 FALSE
g2871 784 784 0 0 1 1 1 FALSE
g2872 118 118 0 0 1 1 1 FALSE
g2873 421 421 0 0 1 1 1 FALSE
g2874 421 421 0 0 1 1 1 FALSE
g2875 51 51 0 0 1 1 1 FALSE
g2876 117 117 0 0 1 1 1 FALSE
g2877 11 11 0 0 1 1 1 FALSE
g2878 1 1 0 0 1 1 1 FALSE
g2879 177 177 0 0 1 1 1 FALSE
g2880 4 4 0 0 1 1 1 FALSE
g2881 125 125 0 0 1 1 1 FALSE
g2883 839 839 0 0 1 1 1 FALSE
g2884 2575 2575 0 0 1 1 1 FALSE
g2885 1 1 0 0 1 1 1 FALSE
g2886 337 337 0 0 1 1 1 FALSE
g2887 456 456 0 0 1 1 1 FALSE
g2888 743 743 0 0 1 1 1 FALSE
g2889 10 10 0 0 1 1 1 FALSE
g2890 21 21 0 0 1 1 1 FALSE
g2891 120 120 0 0 1 1 1 FALSE
g2892 2232 2232 0 0 1 1 1 FALSE
g2893 6869 6869 0 0 1 1 1 FALSE
g2894 2 2 0 0 1 1 1 FALSE
g2895 1766 1766 0 0 1 1 1 FALSE
g2896 129 129 0 0 1 1 1 FALSE
g2897 2128 2128 0 0 1 1 1 FALSE
g2898 127 127 0 0 1 1 1 FALSE
g2899 95 95 0 0 1 1 1 FALSE
g2900 4 4 0 0 1 1 1 FALSE
g2901 1 1 0 0 1 1 1 FALSE
g2902 1422 1422 0 0 1 1 1 FALSE
g2903 31 31 0 0 1 1 1 FALSE
g2904 746 746 0 0 1 1 1 FALSE
g2905 1654 1654 0 0 1 1 1 FALSE
g2906 787 787 0 0 1 1 1 FALSE
g2907 141 141 0 0 1 1 1 FALSE
g2908 18067 18067 0 0 1 1 1 FALSE
g2909 3 3 0 0 1 1 1 FALSE
g2910 4 4 0 0 1 1 1 FALSE
g2911 1018 1018 0 0 1 1 1 FALSE
g2912 79 79 0 0 1 1 1 FALSE
g2913 338 338 0 0 1 1 1 FALSE
g2914 221 221 0 0 1 1 1 FALSE
g2915 2073 2073 0 0 1 1 1 FALSE
g2916 63 63 0 0 1 1 1 FALSE
g2917 12 12 0 0 1 1 1 FALSE
g2918 358 358 0 0 1 1 1 FALSE
g2919 21 21 0 0 1 1 1 FALSE
g2920 606 606 0 0 1 1 1 FALSE
g2921 4 4 0 0 1 1 1 FALSE
g2922 274 274 0 0 1 1 1 FALSE
g2923 6 6 0 0 1 1 1 FALSE
g2924 150 150 0 0 1 1 1 FALSE
g2925 7 7 0 0 1 1 1 FALSE
g2926 2466 2466 0 0 1 1 1 FALSE
g2927 29 29 0 0 1 1 1 FALSE
g2928 2 2 0 0 1 1 1 FALSE
g2929 1378 1378 0 0 1 1 1 FALSE
g2930 63 63 0 0 1 1 1 FALSE
g2931 18 18 0 0 1 1 1 FALSE
g2932 5 5 0 0 1 1 1 FALSE
g2933 1932 1932 0 0 1 1 1 FALSE
g2935 231 231 0 0 1 1 1 FALSE
g2936 11 11 0 0 1 1 1 FALSE
g2937 15 15 0 0 1 1 1 FALSE
g2938 61 61 0 0 1 1 1 FALSE
g2939 124 124 0 0 1 1 1 FALSE
g2940 5318 5318 0 0 1 1 1 FALSE
g2941 19 19 0 0 1 1 1 FALSE
g2942 2667 2667 0 0 1 1 1 FALSE
g2943 2 2 0 0 1 1 1 FALSE
g2944 1 1 0 0 1 1 1 FALSE
g2945 3872 3872 0 0 1 1 1 FALSE
g2946 1386 1386 0 0 1 1 1 FALSE
g2947 54 54 0 0 1 1 1 FALSE
g2948 97 97 0 0 1 1 1 FALSE
g2949 23 23 0 0 1 1 1 FALSE
g2950 1 1 0 0 1 1 1 FALSE
g2951 67 67 0 0 1 1 1 FALSE
g2952 3 3 0 0 1 1 1 FALSE
g2953 9 9 0 0 1 1 1 FALSE
g2954 22 22 0 0 1 1 1 FALSE
g2955 41 41 0 0 1 1 1 FALSE
g2956 27 27 0 0 1 1 1 FALSE
g2957 3623 3623 0 0 1 1 1 FALSE
g2958 311 311 0 0 1 1 1 FALSE
g2959 725 725 0 0 1 1 1 FALSE
g2960 141 141 0 0 1 1 1 FALSE
g2961 2519 2519 0 0 1 1 1 FALSE
g2962 326 326 0 0 1 1 1 FALSE
g2963 1090 1090 0 0 1 1 1 FALSE
g2964 1 1 0 0 1 1 1 FALSE
g2965 469 469 0 0 1 1 1 FALSE
g2966 58 58 0 0 1 1 1 FALSE
g2967 1264 1264 0 0 1 1 1 FALSE
g2968 317 317 0 0 1 1 1 FALSE
g2969 884 884 0 0 1 1 1 FALSE
g2970 1986 1986 0 0 1 1 1 FALSE
g2971 9540 9540 0 0 1 1 1 FALSE
g2972 433 433 0 0 1 1 1 FALSE
g2974 590 590 0 0 1 1 1 FALSE
g2975 6356 6356 0 0 1 1 1 FALSE
g2976 15 15 0 0 1 1 1 FALSE
g2977 34 34 0 0 1 1 1 FALSE
g2978 486 486 0 0 1 1 1 FALSE
g2979 16 16 0 0 1 1 1 FALSE
g2980 720 720 0 0 1 1 1 FALSE
g2981 4 4 0 0 1 1 1 FALSE
g2982 73 73 0 0 1 1 1 FALSE
g2983 18 18 0 0 1 1 1 FALSE
g2984 11 11 0 0 1 1 1 FALSE
g2985 998 998 0 0 1 1 1 FALSE
g2986 659 659 0 0 1 1 1 FALSE
g2987 12 12 0 0 1 1 1 FALSE
g2988 1601 1601 0 0 1 1 1 FALSE
g2989 117 117 0 0 1 1 1 FALSE
g2990 6 6 0 0 1 1 1 FALSE
g2991 1 1 0 0 1 1 1 FALSE
g2992 2025 2025 0 0 1 1 1 FALSE
g2993 60 60 0 0 1 1 1 FALSE
g2994 212 212 0 0 1 1 1 FALSE
g2995 4345 4345 0 0 1 1 1 FALSE
g2996 835 835 0 0 1 1 1 FALSE
g2997 4121 4121 0 0 1 1 1 FALSE
g2998 3885 3885 0 0 1 1 1 FALSE
g3001 12883 12883 0 0 1 1 1 FALSE
g3002 64 64 0 0 1 1 1 FALSE
g3003 3979 3979 0 0 1 1 1 FALSE
g3004 1590 1590 0 0 1 1 1 FALSE
g3005 464 464 0 0 1 1 1 FALSE
g3006 88 88 0 0 1 1 1 FALSE
g3008 332 332 0 0 1 1 1 FALSE
g3009 136 136 0 0 1 1 1 FALSE
g3010 149 149 0 0 1 1 1 FALSE
g3011 2231 2231 0 0 1 1 1 FALSE
g3012 713 713 0 0 1 1 1 FALSE
g3013 1233 1233 0 0 1 1 1 FALSE
g3014 16 16 0 0 1 1 1 FALSE
g3015 57 57 0 0 1 1 1 FALSE
g3016 52 52 0 0 1 1 1 FALSE
g3017 2266 2266 0 0 1 1 1 FALSE
g3018 532 532 0 0 1 1 1 FALSE
g3019 1232 1232 0 0 1 1 1 FALSE
g3020 456 456 0 0 1 1 1 FALSE
g3021 11 11 0 0 1 1 1 FALSE
g3022 2861 2861 0 0 1 1 1 FALSE
g3023 1 1 0 0 1 1 1 FALSE
g3024 1918 1918 0 0 1 1 1 FALSE
g3025 109 109 0 0 1 1 1 FALSE
g3026 1309 1309 0 0 1 1 1 FALSE
g3027 1080 1080 0 0 1 1 1 FALSE
g3028 2 2 0 0 1 1 1 FALSE
g3029 33 33 0 0 1 1 1 FALSE
g3030 376 376 0 0 1 1 1 FALSE
g3031 1619 1619 0 0 1 1 1 FALSE
g3033 7 7 0 0 1 1 1 FALSE
g3034 17 17 0 0 1 1 1 FALSE
g3035 81 81 0 0 1 1 1 FALSE
g3036 82 82 0 0 1 1 1 FALSE
g3037 417 417 0 0 1 1 1 FALSE
g3038 4 4 0 0 1 1 1 FALSE
g3039 1636 1636 0 0 1 1 1 FALSE
g3040 516 516 0 0 1 1 1 FALSE
g3041 131 131 0 0 1 1 1 FALSE
g3042 1488 1488 0 0 1 1 1 FALSE
g3043 5 5 0 0 1 1 1 FALSE
g3044 8 8 0 0 1 1 1 FALSE
g3045 399 399 0 0 1 1 1 FALSE
g3046 16 16 0 0 1 1 1 FALSE
g3047 100 100 0 0 1 1 1 FALSE
g3048 1 1 0 0 1 1 1 FALSE
g3049 2329 2329 0 0 1 1 1 FALSE
g3050 5361 5361 0 0 1 1 1 FALSE
g3051 209 209 0 0 1 1 1 FALSE
g3052 22 22 0 0 1 1 1 FALSE
g3053 26 26 0 0 1 1 1 FALSE
g3054 565 565 0 0 1 1 1 FALSE
g3055 45 45 0 0 1 1 1 FALSE
g3056 441 441 0 0 1 1 1 FALSE
g3057 4 4 0 0 1 1 1 FALSE
g3058 19 19 0 0 1 1 1 FALSE
g3059 43 43 0 0 1 1 1 FALSE
g3060 971 971 0 0 1 1 1 FALSE
g3061 30 30 0 0 1 1 1 FALSE
g3062 25 25 0 0 1 1 1 FALSE
g3063 363 363 0 0 1 1 1 FALSE
g3064 129 129 0 0 1 1 1 FALSE
g3065 7 7 0 0 1 1 1 FALSE
g3066 789 789 0 0 1 1 1 FALSE
g3067 138 138 0 0 1 1 1 FALSE
g3068 10 10 0 0 1 1 1 FALSE
g3069 517 517 0 0 1 1 1 FALSE
g3070 28 28 0 0 1 1 1 FALSE
g3071 37 37 0 0 1 1 1 FALSE
g3072 3153 3153 0 0 1 1 1 FALSE
g3073 575 575 0 0 1 1 1 FALSE
g3074 373 373 0 0 1 1 1 FALSE
g3075 278 278 0 0 1 1 1 FALSE
g3076 345 345 0 0 1 1 1 FALSE
g3077 2146 2146 0 0 1 1 1 FALSE
g3078 18 18 0 0 1 1 1 FALSE
g3079 1153 1153 0 0 1 1 1 FALSE
g3080 26 26 0 0 1 1 1 FALSE
g3081 18 18 0 0 1 1 1 FALSE
g3082 188 188 0 0 1 1 1 FALSE
g3083 32 32 0 0 1 1 1 FALSE
g3084 1100 1100 0 0 1 1 1 FALSE
g3085 1 1 0 0 1 1 1 FALSE
g3086 1039 1039 0 0 1 1 1 FALSE
g3087 151 151 0 0 1 1 1 FALSE
g3088 1 1 0 0 1 1 1 FALSE
g3089 34 34 0 0 1 1 1 FALSE
g3090 2277 2277 0 0 1 1 1 FALSE
g3091 168 168 0 0 1 1 1 FALSE
g3092 28 28 0 0 1 1 1 FALSE
g3095 69 69 0 0 1 1 1 FALSE
g3096 191 191 0 0 1 1 1 FALSE
g3097 116 116 0 0 1 1 1 FALSE
g3098 2914 2914 0 0 1 1 1 FALSE
g3099 5324 5324 0 0 1 1 1 FALSE
g3100 122 122 0 0 1 1 1 FALSE
g3101 1626 1626 0 0 1 1 1 FALSE
g3102 16 16 0 0 1 1 1 FALSE
g3103 2606 2606 0 0 1 1 1 FALSE
g3104 852 852 0 0 1 1 1 FALSE
g3105 217 217 0 0 1 1 1 FALSE
g3106 11 11 0 0 1 1 1 FALSE
g3107 2 2 0 0 1 1 1 FALSE
g3108 17 17 0 0 1 1 1 FALSE
g3109 119 119 0 0 1 1 1 FALSE
g3110 15 15 0 0 1 1 1 FALSE
g3111 556 556 0 0 1 1 1 FALSE
g3112 202 202 0 0 1 1 1 FALSE
g3113 1211 1211 0 0 1 1 1 FALSE
g3114 2 2 0 0 1 1 1 FALSE
g3115 306 306 0 0 1 1 1 FALSE
g3116 1 1 0 0 1 1 1 FALSE
g3117 34 34 0 0 1 1 1 FALSE
g3118 424 424 0 0 1 1 1 FALSE
g3119 116 116 0 0 1 1 1 FALSE
g3120 2667 2667 0 0 1 1 1 FALSE
g3121 2314 2314 0 0 1 1 1 FALSE
g3122 9 9 0 0 1 1 1 FALSE
g3123 909 909 0 0 1 1 1 FALSE
g3124 34 34 0 0 1 1 1 FALSE
g3125 50 50 0 0 1 1 1 FALSE
g3126 231 231 0 0 1 1 1 FALSE
g3127 105 105 0 0 1 1 1 FALSE
g3128 1 1 0 0 1 1 1 FALSE
g3129 115 115 0 0 1 1 1 FALSE
g3130 146 146 0 0 1 1 1 FALSE
g3131 624 624 0 0 1 1 1 FALSE
g3132 55 55 0 0 1 1 1 FALSE
g3134 13 13 0 0 1 1 1 FALSE
g3135 2 2 0 0 1 1 1 FALSE
g3136 30 30 0 0 1 1 1 FALSE
g3137 654 654 0 0 1 1 1 FALSE
g3138 34 34 0 0 1 1 1 FALSE
g3139 7 7 0 0 1 1 1 FALSE
g3140 529 529 0 0 1 1 1 FALSE
g3141 11 11 0 0 1 1 1 FALSE
g3142 1222 1222 0 0 1 1 1 FALSE
g3143 159 159 0 0 1 1 1 FALSE
g3144 1103 1103 0 0 1 1 1 FALSE
g3145 1 1 0 0 1 1 1 FALSE
g3146 180 180 0 0 1 1 1 FALSE
g3147 4 4 0 0 1 1 1 FALSE
g3148 2 2 0 0 1 1 1 FALSE
g3149 49 49 0 0 1 1 1 FALSE
g3150 18 18 0 0 1 1 1 FALSE
g3151 4 4 0 0 1 1 1 FALSE
g3152 99 99 0 0 1 1 1 FALSE
g3153 6292 6292 0 0 1 1 1 FALSE
g3154 120 120 0 0 1 1 1 FALSE
g3155 36 36 0 0 1 1 1 FALSE
g3156 1024 1024 0 0 1 1 1 FALSE
g3157 21 21 0 0 1 1 1 FALSE
g3158 20 20 0 0 1 1 1 FALSE
g3159 151 151 0 0 1 1 1 FALSE
g3160 192 192 0 0 1 1 1 FALSE
g3161 29 29 0 0 1 1 1 FALSE
g3162 356 356 0 0 1 1 1 FALSE
g3163 34 34 0 0 1 1 1 FALSE
g3164 152 152 0 0 1 1 1 FALSE
g3165 428 428 0 0 1 1 1 FALSE
g3166 134 134 0 0 1 1 1 FALSE
g3167 151 151 0 0 1 1 1 FALSE
g3168 230 230 0 0 1 1 1 FALSE
g3170 1 1 0 0 1 1 1 FALSE
g3171 14 14 0 0 1 1 1 FALSE
g3172 1 1 0 0 1 1 1 FALSE
g3173 36 36 0 0 1 1 1 FALSE
g3174 945 945 0 0 1 1 1 FALSE
g3175 113 113 0 0 1 1 1 FALSE
g3176 3 3 0 0 1 1 1 FALSE
g3177 448 448 0 0 1 1 1 FALSE
g3178 11 11 0 0 1 1 1 FALSE
g3179 388 388 0 0 1 1 1 FALSE
g3180 109 109 0 0 1 1 1 FALSE
g3181 279 279 0 0 1 1 1 FALSE
g3182 36 36 0 0 1 1 1 FALSE
g3183 531 531 0 0 1 1 1 FALSE
g3184 2371 2371 0 0 1 1 1 FALSE
g3185 703 703 0 0 1 1 1 FALSE
g3186 4 4 0 0 1 1 1 FALSE
g3187 373 373 0 0 1 1 1 FALSE
g3188 3 3 0 0 1 1 1 FALSE
g3189 75 75 0 0 1 1 1 FALSE
g3190 468 468 0 0 1 1 1 FALSE
g3191 749 749 0 0 1 1 1 FALSE
g3192 1 1 0 0 1 1 1 FALSE
g3193 171 171 0 0 1 1 1 FALSE
g3194 477 477 0 0 1 1 1 FALSE
g3195 832 832 0 0 1 1 1 FALSE
g3196 1 1 0 0 1 1 1 FALSE
g3197 119 119 0 0 1 1 1 FALSE
g3198 3 3 0 0 1 1 1 FALSE
g3199 325 325 0 0 1 1 1 FALSE
g3200 11 11 0 0 1 1 1 FALSE
g3201 1224 1224 0 0 1 1 1 FALSE
g3202 168 168 0 0 1 1 1 FALSE
g3203 447 447 0 0 1 1 1 FALSE
g3204 563 563 0 0 1 1 1 FALSE
g3205 2330 2330 0 0 1 1 1 FALSE
g3206 5758 5758 0 0 1 1 1 FALSE
g3207 53 53 0 0 1 1 1 FALSE
g3208 1301 1301 0 0 1 1 1 FALSE
g3209 1 1 0 0 1 1 1 FALSE
g3210 166 166 0 0 1 1 1 FALSE
g3211 1 1 0 0 1 1 1 FALSE
g3212 1136 1136 0 0 1 1 1 FALSE
g3213 75 75 0 0 1 1 1 FALSE
g3214 282 282 0 0 1 1 1 FALSE
g3215 8 8 0 0 1 1 1 FALSE
g3216 1 1 0 0 1 1 1 FALSE
g3217 3 3 0 0 1 1 1 FALSE
g3218 38 38 0 0 1 1 1 FALSE
g3219 78 78 0 0 1 1 1 FALSE
g3220 22 22 0 0 1 1 1 FALSE
g3221 764 764 0 0 1 1 1 FALSE
g3222 129 129 0 0 1 1 1 FALSE
g3223 2 2 0 0 1 1 1 FALSE
g3224 17 17 0 0 1 1 1 FALSE
g3225 3 3 0 0 1 1 1 FALSE
g3226 1496 1496 0 0 1 1 1 FALSE
g3227 1 1 0 0 1 1 1 FALSE
g3228 186 186 0 0 1 1 1 FALSE
g3229 586 586 0 0 1 1 1 FALSE
g3230 62653 62653 0 0 1 1 1 FALSE
g3231 533 533 0 0 1 1 1 FALSE
g3232 177 177 0 0 1 1 1 FALSE
g3233 55 55 0 0 1 1 1 FALSE
g3234 15 15 0 0 1 1 1 FALSE
g3235 30 30 0 0 1 1 1 FALSE
g3236 696 696 0 0 1 1 1 FALSE
g3237 116 116 0 0 1 1 1 FALSE
g3238 6 6 0 0 1 1 1 FALSE
g3239 1 1 0 0 1 1 1 FALSE
g3240 53 53 0 0 1 1 1 FALSE
g3241 197 197 0 0 1 1 1 FALSE
g3242 7070 7070 0 0 1 1 1 FALSE
g3243 1389 1389 0 0 1 1 1 FALSE
g3244 261 261 0 0 1 1 1 FALSE
g3245 1069 1069 0 0 1 1 1 FALSE
g3246 10 10 0 0 1 1 1 FALSE
g3247 1 1 0 0 1 1 1 FALSE
g3248 8 8 0 0 1 1 1 FALSE
g3249 14 14 0 0 1 1 1 FALSE
g3250 17 17 0 0 1 1 1 FALSE
g3251 23 23 0 0 1 1 1 FALSE
g3252 111 111 0 0 1 1 1 FALSE
g3253 56 56 0 0 1 1 1 FALSE
g3254 3 3 0 0 1 1 1 FALSE
g3255 11318 11318 0 0 1 1 1 FALSE
g3256 360 360 0 0 1 1 1 FALSE
g3257 293 293 0 0 1 1 1 FALSE
g3258 253 253 0 0 1 1 1 FALSE
g3259 35 35 0 0 1 1 1 FALSE
g3260 10 10 0 0 1 1 1 FALSE
g3261 1 1 0 0 1 1 1 FALSE
g3262 213 213 0 0 1 1 1 FALSE
g3263 6 6 0 0 1 1 1 FALSE
g3264 62 62 0 0 1 1 1 FALSE
g3265 22341 22341 0 0 1 1 1 FALSE
g3266 628 628 0 0 1 1 1 FALSE
g3267 38 38 0 0 1 1 1 FALSE
g3268 226 226 0 0 1 1 1 FALSE
g3269 679 679 0 0 1 1 1 FALSE
g3270 447 447 0 0 1 1 1 FALSE
g3272 2979 2979 0 0 1 1 1 FALSE
g3273 28 28 0 0 1 1 1 FALSE
g3274 1077 1077 0 0 1 1 1 FALSE
g3275 1045 1045 0 0 1 1 1 FALSE
g3276 2191 2191 0 0 1 1 1 FALSE
g3277 1 1 0 0 1 1 1 FALSE
g3278 173 173 0 0 1 1 1 FALSE
g3279 1 1 0 0 1 1 1 FALSE
g3280 33 33 0 0 1 1 1 FALSE
g3281 299 299 0 0 1 1 1 FALSE
g3282 42 42 0 0 1 1 1 FALSE
g3283 527 527 0 0 1 1 1 FALSE
g3284 514 514 0 0 1 1 1 FALSE
g3285 17 17 0 0 1 1 1 FALSE
g3286 1913 1913 0 0 1 1 1 FALSE
g3287 4037 4037 0 0 1 1 1 FALSE
g3288 417 417 0 0 1 1 1 FALSE
g3289 924 924 0 0 1 1 1 FALSE
g3290 658 658 0 0 1 1 1 FALSE
g3291 4984 4984 0 0 1 1 1 FALSE
g3292 7 7 0 0 1 1 1 FALSE
g3293 78 78 0 0 1 1 1 FALSE
g3294 174 174 0 0 1 1 1 FALSE
g3295 228 228 0 0 1 1 1 FALSE
g3296 1 1 0 0 1 1 1 FALSE
g3297 129 129 0 0 1 1 1 FALSE
g3298 1602 1602 0 0 1 1 1 FALSE
g3299 47 47 0 0 1 1 1 FALSE
g3300 31 31 0 0 1 1 1 FALSE
g3301 69 69 0 0 1 1 1 FALSE
g3302 132 132 0 0 1 1 1 FALSE
g3303 1377 1377 0 0 1 1 1 FALSE
g3304 11416 11416 0 0 1 1 1 FALSE
g3305 300 300 0 0 1 1 1 FALSE
g3307 3 3 0 0 1 1 1 FALSE
g3308 49 49 0 0 1 1 1 FALSE
g3309 140 140 0 0 1 1 1 FALSE
g3310 14 14 0 0 1 1 1 FALSE
g3311 3 3 0 0 1 1 1 FALSE
g3312 53 53 0 0 1 1 1 FALSE
g3313 433 433 0 0 1 1 1 FALSE
g3314 10 10 0 0 1 1 1 FALSE
g3315 3 3 0 0 1 1 1 FALSE
g3316 13 13 0 0 1 1 1 FALSE
g3318 39 39 0 0 1 1 1 FALSE
g3319 3 3 0 0 1 1 1 FALSE
g3320 68 68 0 0 1 1 1 FALSE
g3321 940 940 0 0 1 1 1 FALSE
g3322 185 185 0 0 1 1 1 FALSE
g3323 297 297 0 0 1 1 1 FALSE
g3324 107 107 0 0 1 1 1 FALSE
g3325 1222 1222 0 0 1 1 1 FALSE
g3326 534 534 0 0 1 1 1 FALSE
g3327 13 13 0 0 1 1 1 FALSE
g3328 1903 1903 0 0 1 1 1 FALSE
g3329 3207 3207 0 0 1 1 1 FALSE
g3330 2 2 0 0 1 1 1 FALSE
g3331 30 30 0 0 1 1 1 FALSE
g3332 246 246 0 0 1 1 1 FALSE
g3333 685 685 0 0 1 1 1 FALSE
g3334 460 460 0 0 1 1 1 FALSE
g3335 1904 1904 0 0 1 1 1 FALSE
g3336 183 183 0 0 1 1 1 FALSE
g3337 162 162 0 0 1 1 1 FALSE
g3338 104 104 0 0 1 1 1 FALSE
g3339 180 180 0 0 1 1 1 FALSE
g3340 2 2 0 0 1 1 1 FALSE
g3341 153 153 0 0 1 1 1 FALSE
g3342 547 547 0 0 1 1 1 FALSE
g3343 210 210 0 0 1 1 1 FALSE
g3344 635 635 0 0 1 1 1 FALSE
g3345 7 7 0 0 1 1 1 FALSE
g3346 5 5 0 0 1 1 1 FALSE
g3347 571 571 0 0 1 1 1 FALSE
g3348 640 640 0 0 1 1 1 FALSE
g3349 34 34 0 0 1 1 1 FALSE
g3350 184 184 0 0 1 1 1 FALSE
g3351 24 24 0 0 1 1 1 FALSE
g3352 28 28 0 0 1 1 1 FALSE
g3353 47 47 0 0 1 1 1 FALSE
g3354 5269 5269 0 0 1 1 1 FALSE
g3356 1145 1145 0 0 1 1 1 FALSE
g3357 247 247 0 0 1 1 1 FALSE
g3358 555 555 0 0 1 1 1 FALSE
g3359 273 273 0 0 1 1 1 FALSE
g3360 54 54 0 0 1 1 1 FALSE
g3361 16 16 0 0 1 1 1 FALSE
g3362 29 29 0 0 1 1 1 FALSE
g3363 558 558 0 0 1 1 1 FALSE
g3364 8 8 0 0 1 1 1 FALSE
g3365 64 64 0 0 1 1 1 FALSE
g3366 11001 11001 0 0 1 1 1 FALSE
g3367 24 24 0 0 1 1 1 FALSE
g3368 8 8 0 0 1 1 1 FALSE
g3369 6 6 0 0 1 1 1 FALSE
g3370 924 924 0 0 1 1 1 FALSE
g3371 14 14 0 0 1 1 1 FALSE
g3372 142 142 0 0 1 1 1 FALSE
g3373 1 1 0 0 1 1 1 FALSE
g3374 539 539 0 0 1 1 1 FALSE
g3375 324 324 0 0 1 1 1 FALSE
g3376 4 4 0 0 1 1 1 FALSE
g3377 135 135 0 0 1 1 1 FALSE
g3378 78 78 0 0 1 1 1 FALSE
g3379 496 496 0 0 1 1 1 FALSE
g3380 36 36 0 0 1 1 1 FALSE
g3381 16 16 0 0 1 1 1 FALSE
g3382 1339 1339 0 0 1 1 1 FALSE
g3383 1029 1029 0 0 1 1 1 FALSE
g3384 9 9 0 0 1 1 1 FALSE
g3386 672 672 0 0 1 1 1 FALSE
g3387 89 89 0 0 1 1 1 FALSE
g3388 791 791 0 0 1 1 1 FALSE
g3389 9 9 0 0 1 1 1 FALSE
g3390 351 351 0 0 1 1 1 FALSE
g3391 964 964 0 0 1 1 1 FALSE
g3392 8 8 0 0 1 1 1 FALSE
