"GeneNames"	"value1"	"value2"	"log2(Fold_change)"	"log2(Fold_change) normalized"	"p-value"	"q-value(Benjamini et al. 1995)"	"q-value(Storey et al. 2003)"	"Signature(q-value(Benjamini et al. 1995) < 0.05)"
g168	12894	9500	0.440700470043268	0.440700470043268	0	0	0	TRUE
g169	57947	27156	1.09346298231763	1.09346298231763	0	0	0	TRUE
g170	4273	2498	0.774475840073155	0.774475840073155	0	0	0	TRUE
g173	63	0	NA	NA	0	0	0	TRUE
g175	10845	6891	0.654244790460556	0.654244790460556	0	0	0	TRUE
g176	2999	171	4.13241329198284	4.13241329198284	0	0	0	TRUE
g180	6079	4596	0.403455220800527	0.403455220800527	0	0	0	TRUE
g181	145	25	2.53605290024021	2.53605290024021	0	0	0	TRUE
g182	30774	15562	0.983684492360826	0.983684492360826	0	0	0	TRUE
g183	1265	53	4.57700121501847	4.57700121501847	0	0	0	TRUE
g185	365	139	1.39281158104387	1.39281158104387	0	0	0	TRUE
g186	31966	16916	0.918149761241336	0.918149761241336	0	0	0	TRUE
g189	3776	3027	0.318970089534327	0.318970089534327	0	0	0	TRUE
g191	10	163	-4.02680005934372	-4.02680005934372	0	0	0	TRUE
g192	2507	1371	0.870733425054713	0.870733425054713	0	0	0	TRUE
g194	1510	3097	-1.03632283346222	-1.03632283346222	0	0	0	TRUE
g195	473	209	1.17833724125851	1.17833724125851	0	0	0	TRUE
g196	35431	21472	0.722555607819929	0.722555607819929	0	0	0	TRUE
g197	899	507	0.826335368511106	0.826335368511106	0	0	0	TRUE
g199	1622	442	1.87565554482584	1.87565554482584	0	0	0	TRUE
g200	6851	12919	-0.915107911778552	-0.915107911778552	0	0	0	TRUE
g201	23	261	-3.50434404051287	-3.50434404051287	0	0	0	TRUE
g202	2622	1620	0.694673872449767	0.694673872449767	0	0	0	TRUE
g203	4074	5282	-0.374638321201205	-0.374638321201205	0	0	0	TRUE
g204	698	1133	-0.698848919610862	-0.698848919610862	0	0	0	TRUE
g206	5442	3099	0.812334201663463	0.812334201663463	0	0	0	TRUE
g207	2377	1292	0.879535833248511	0.879535833248511	0	0	0	TRUE
g208	2875	3807	-0.405092613843163	-0.405092613843163	0	0	0	TRUE
g209	651	1251	-0.942352341000186	-0.942352341000186	0	0	0	TRUE
g210	4365	1738	1.3285535717024	1.3285535717024	0	0	0	TRUE
g211	425	169	1.33043959474288	1.33043959474288	0	0	0	TRUE
g213	104	413	-1.98955825327835	-1.98955825327835	0	0	0	TRUE
g214	28547	37352	-0.387846352746779	-0.387846352746779	0	0	0	TRUE
g218	9809	12817	-0.385880647959119	-0.385880647959119	0	0	0	TRUE
g219	9636	6243	0.626194927781979	0.626194927781979	0	0	0	TRUE
g220	4275	1688	1.34060951595344	1.34060951595344	0	0	0	TRUE
g221	791	290	1.44762479445786	1.44762479445786	0	0	0	TRUE
g224	6445	2518	1.35590207553	1.35590207553	0	0	0	TRUE
g225	7401	5977	0.308298673595674	0.308298673595674	0	0	0	TRUE
g226	7577	3720	1.02632412655779	1.02632412655779	0	0	0	TRUE
g229	11416	1204	3.24514994271606	3.24514994271606	0	0	0	TRUE
g230	1953	1224	0.67408839119414	0.67408839119414	0	0	0	TRUE
g231	25582	11546	1.14773592802583	1.14773592802583	0	0	0	TRUE
g235	3492	2483	0.4919692974526	0.4919692974526	0	0	0	TRUE
g236	5785	4514	0.357910540803017	0.357910540803017	0	0	0	TRUE
g237	17154	8853	0.954306699199092	0.954306699199092	0	0	0	TRUE
g239	17560	9255	0.923987949664783	0.923987949664783	0	0	0	TRUE
g241	23056	15031	0.617201246870078	0.617201246870078	0	0	0	TRUE
g242	24	11342	-8.88442494024319	-8.88442494024319	0	0	0	TRUE
g243	24770	16830	0.557558691916414	0.557558691916414	0	0	0	TRUE
g246	5493	2625	1.06527686907765	1.06527686907765	0	0	0	TRUE
g247	9491	6717	0.498743072985391	0.498743072985391	0	0	0	TRUE
g248	11715	3934	1.57428809147197	1.57428809147197	0	0	0	TRUE
g249	8730	12507	-0.518682219012742	-0.518682219012742	0	0	0	TRUE
g255	5738	2154	1.41352971822446	1.41352971822446	0	0	0	TRUE
g257	10732	7438	0.528932306648533	0.528932306648533	0	0	0	TRUE
g258	2587	751	1.78439524117047	1.78439524117047	0	0	0	TRUE
g260	13489	9497	0.506239640105383	0.506239640105383	0	0	0	TRUE
g262	14266	11271	0.339965356860491	0.339965356860491	0	0	0	TRUE
g263	19473	9824	0.987092696188906	0.987092696188906	0	0	0	TRUE
g264	17385	44883	-1.36832604249244	-1.36832604249244	0	0	0	TRUE
g265	88898	55548	0.678415993645002	0.678415993645002	0	0	0	TRUE
g266	728	309	1.23633161229432	1.23633161229432	0	0	0	TRUE
g267	40524	28368	0.514512143829943	0.514512143829943	0	0	0	TRUE
g273	5243	2447	1.09937844443697	1.09937844443697	0	0	0	TRUE
g277	94588	44109	1.10058411294051	1.10058411294051	0	0	0	TRUE
g278	93816	71476	0.392375091135246	0.392375091135246	0	0	0	TRUE
g280	7054	3553	0.98940388709503	0.98940388709503	0	0	0	TRUE
g282	18434	9376	0.97532468095836	0.97532468095836	0	0	0	TRUE
g283	38821	19562	0.988783403698889	0.988783403698889	0	0	0	TRUE
g284	2630	678	1.95570562104332	1.95570562104332	0	0	0	TRUE
g285	13	232	-4.15754127698648	-4.15754127698648	0	0	0	TRUE
g289	4121	6207	-0.590901682300666	-0.590901682300666	0	0	0	TRUE
